"","actors","score_coef"
"2171","Hope Olaide Wilson",-0.0312721105511339
"2172","Lillete Dubey",-0.0312721112457984
"2173","Jennifer Schwalbach Smith",-0.0312721122580383
"2174","Cabrina Collesides",-0.0312721127445343
"2175","Luis Rosado",-0.0312721153465654
"2176","Rob Campbell",-0.0312721196142864
"2177","Tim Williams",-0.0312721235283119
"2178","Kurt Loder",-0.0312721241671369
"2179","Kirk Cameron",-0.0312721242657322
"2180","Jason Spevack",-0.0312721263793329
"2181","A.J. DeLucia",-0.0312721434965212
"2182","Reese Mishler",-0.0312721442558209
"2183","Larry Blamire",-0.0312721464494571
"2184","Loanne Bishop",-0.031272147022692
"2185","Demetrius Grosse",-0.0312721483064213
"2186","Brandon Middleton",-0.0312721486403834
"2187","Ronee Collins",-0.0312721500039053
"2188","Erin Cipolletti",-0.0312721509758915
"2189","Francesca Rettondini",-0.0312721512406344
"2190","Christian Anderson",-0.0312721521934876
"2191","Sienna Beckman",-0.031272153864157
"2192","Damon Owlia",-0.0312721552191496
"2193","H.M. Wynant",-0.0312721558364809
"2194","Janet Lee Dapper",-0.0312721573994541
"2195","Matthew Gumley",-0.0312721580216928
"2196","Lindsay MacDonald",-0.0312721595770467
"2197","Darren Kendrick",-0.0312721599797026
"2198","Winter Ave Zoli",-0.0312721620390239
"2199","Christian Kapper",-0.0312721626196776
"2200","Daniella Pineda",-0.0312721639788552
"2201","Eric Ambriz",-0.0312721648321103
"2202","David Chandler",-0.0312721661507114
"2203","Branko Djuric",-0.0312721667979946
"2204","John Lucas",-0.0312721670022678
"2205","Anil Kumar",-0.0312721688324952
"2206","Casey Gooden",-0.0312721691697084
"2207","John Reardon",-0.031272169313962
"2208","Michael Higgenbottom",-0.0312721702831891
"2209","Barbie Castro",-0.0312721709994637
"2210","Corlandos Scott",-0.0312721713075455
"2211","Sedona James",-0.0312721713118154
"2212","Jessica Duffy",-0.031272172208889
"2213","David Frederick White",-0.0312721722666469
"2214","Ali Daniels",-0.0312721725163759
"2215","Yassie Hawkes",-0.0312721727656849
"2216","Clint Jung",-0.0312721728792867
"2217","Cynthia Geary",-0.0312721729576978
"2218","Dave Allen",-0.0312721730104842
"2219","Charles Irving Beale",-0.0312721743680988
"2220","Laura Flanders",-0.0312721749392444
"2221","Jackie Nova",-0.0312721750378082
"2222","Anthony Burrell",-0.0312721750390258
"2223","Greg Jackson",-0.0312721750968317
"2224","Tim Bagley",-0.0312721765245872
"2225","Louis Ozawa Changchien",-0.0312721766127088
"2226","Jamison Stalsworth",-0.0312721771100811
"2227","Matt Crabtree",-0.0312721786622239
"2228","Garrett M. Brown",-0.0312721789729639
"2229","Sofia Black-D'Elia",-0.0312721795525218
"2230","Timothy Webber",-0.0312721796206551
"2231","Angus Barnett",-0.03127217975962
"2232","Jason Kravits",-0.0312721800113048
"2233","Tac Fitzgerald",-0.0312721804000895
"2234","Kate Graham",-0.0312721804091286
"2235","Ginger Jensen",-0.0312721820115108
"2236","Daniel Travis",-0.0312721823360983
"2237","Chin-Chien Chang",-0.0312721835383708
"2238","Cherami Leigh",-0.0312721875354965
"2239","Grasie Mercedes",-0.0312721896396461
"2240","Hallee Hirsh",-0.0312721913598065
"2241","Jennifer Tung",-0.0312721987556408
"2242","Kristoffer Polaha",-0.0312721996797552
"2243","Kayla Raparelli",-0.0312721999693656
"2244","Niall Horan",-0.031272201536416
"2245","Kevin Hamedani",-0.031272202394234
"2246","Zack Pearlman",-0.0312722027017026
"2247","Alisha Boe",-0.0312722034479736
"2248","John Hensley",-0.031272204820714
"2249","Malone Thomas",-0.0312722063081217
"2250","Nick Principe",-0.0312722070342577
"2251","Summer Napoles",-0.031272207788045
"2252","Kaiwi Lyman-Mersereau",-0.0312722078125665
"2253","Cindy Robinson",-0.031272207902656
"2254","Peter Breitmayer",-0.0312722079105265
"2255","Raphael Barker",-0.0312722085555383
"2256","Olivia DeJonge",-0.0312722087445646
"2257","Gen Seto",-0.0312722093375545
"2258","Anna Vareschi",-0.0312722100236866
"2259","Sahajak Boonthanakit",-0.0312722102232371
"2260","Kel O'Neill",-0.0312722108521147
"2261","Kathy Uyen",-0.0312722114407275
"2262","Jarrod Phillips",-0.0312722114959492
"2263","Haluk Bilginer",-0.0312722121185552
"2264","Mona Marshall",-0.0312722123426239
"2265","Ed Quinn",-0.0312722128376606
"2266","Jelena Nik",-0.0312722129569294
"2267","Grant Bowler",-0.031272213180609
"2268","Katie Leclerc",-0.0312722153435891
"2269","Ronnie Lazaro",-0.0312722157358611
"2270","Braeden Lemasters",-0.031272220385247
"2271","Diego Velazquez",-0.0312722206692314
"2272","Dave Sheridan",-0.0312722209206175
"2273","Eric Lange",-0.0312722215885101
"2274","Josh Pais",-0.031272222676991
"2275","David Lewis",-0.0312722243133618
"2276","Carmen Argenziano",-0.031272225894933
"2277","Patricia Heaton",-0.0312722264373313
"2278","Maria Canals-Barrera",-0.0312722269808665
"2279","Chrystee Pharris",-0.0312722270211506
"2280","Ivette Alvarez",-0.0312722274606034
"2281","Black Thomas",-0.031272228973386
"2282","Linden Ashby",-0.0312722296895035
"2283","Christopher Schmidt",-0.0312722305080471
"2284","Brooke D'Orsay",-0.0312722310411575
"2285","Blaine Anderson",-0.031272234685171
"2286","David Douglas",-0.0312722350332102
"2287","Peter Agnefjall",-0.0312722357724093
"2288","Edward Conna",-0.0312722384592734
"2289","Olivia Alexander",-0.0312722396710296
"2290","Mia Barron",-0.0312722476793391
"2291","Olivia Rose Keegan",-0.0312727867830401
"2292","Fred Melamed",-0.031272795680316
"2293","Murray Bartlett",-0.0312728081836373
"2294","French Stewart",-0.0312728083635787
"2295","Alice Krige",-0.0312728084294046
"2296","Jane Goodall",-0.0312728125231905
"2297","Tim Russ",-0.0312728150875181
"2298","Neil Hopkins",-0.0312728214139456
"2299","Eric Mabius",-0.0312728230200423
"2300","Brian Austin Green",-0.0312728258461625
"2301","Kristen Quintrall",-0.0312728282892215
"2302","Nicole Smolen",-0.0312728312437059
"2303","Paul McGillion",-0.0312728347752709
"2304","Travis Myers",-0.0312728381798757
"2305","Robyn Lively",-0.0312728383099287
"2306","Trenton Rostedt",-0.0312728419343769
"2307","Bob Neill",-0.0312728422546307
"2308","Roxanne McKee",-0.0312728427349331
"2309","Brian Lee Franklin",-0.0312728434167412
"2310","Pamela Reed",-0.0312728452974416
"2311","Benjamin A. Onyango",-0.0312728517469729
"2312","Fergie",-0.0312728525230439
"2313","Jason Marsden",-0.0312728553091744
"2314","Mahadeo Shivraj",-0.0312728583971494
"2315","Shelley Conn",-0.0312728606072962
"2316","Bryan Callen",-0.0312728612166657
"2317","Ward G. Smith",-0.0312728653827851
"2318","Katherine McNamara",-0.0312728741815481
"2319","Paul Sheehan",-0.0312728766446719
"2320","Jordi Vilasuso",-0.0312728810152138
"2321","Heather Locklear",-0.0312728829925258
"2322","Sook-Yin Lee",-0.0312728865398613
"2323","Raymond Cruz",-0.031272886583033
"2324","Glenn Campbell",-0.0312728879240083
"2325","Mikal Vega",-0.0312728888918532
"2326","Mike Figueroa",-0.0312728931974614
"2327","Jess Weixler",-0.0312728932029076
"2328","Robert Baker",-0.0312728974837492
"2329","Matt Bennett",-0.0312728984676063
"2330","Ocean James",-0.0312728984690667
"2331","Mackenzie Davis",-0.0312728989092615
"2332","Matt Shively",-0.0312729008171078
"2333","Jason K. Wixom",-0.0312729008664898
"2334","Numan Acar",-0.0312729010048866
"2335","Alexandra Maria Lara",-0.0312729014642322
"2336","Alex Kendrick",-0.0312729047587963
"2337","Vincent Gallo",-0.0312729062182229
"2338","Lara Jill Miller",-0.0312729063800762
"2339","Eoin Macken",-0.0312729103229118
"2340","Sterling Jerins",-0.0312729116631264
"2341","Magi Avila",-0.0312729162012651
"2342","Kayla Jackson",-0.0312729179809109
"2343","Russell Hodgkinson",-0.0312729245186142
"2344","Rachel Ann Mullins",-0.0312729272758967
"2345","Debi Derryberry",-0.0312729309249797
"2346","Harry Styles",-0.0312729475683307
"2347","Joaquim de Almeida",-0.0312729478851224
"2348","Will Rothhaar",-0.0312729499554719
"2349","Todd Giebenhain",-0.0312729509778694
"2350","Steve Oedekerk",-0.0312729544525521
"2351","Shane Dawson",-0.0312729576167289
"2352","Wesley Jonathan",-0.0312729764256986
"2353","Kendyl Joi",-0.0312729811357239
"2354","Jason Trost",-0.031272983489177
"2355","Daston Kalili",-0.0312729875545695
"2356","Laura Fraser",-0.0312729888509482
"2357","Blanchard Ryan",-0.0312729921435246
"2358","Richard Tyson",-0.031272993295423
"2359","Judith Chapman",-0.0312729938556022
"2360","Miriam Margolyes",-0.0312729964027627
"2361","Rachel Dratch",-0.0312729983356469
"2362","Bobby Lee",-0.0312730015091293
"2363","Phyllida Law",-0.0312730017130076
"2364","John Karyus",-0.031273003108099
"2365","Johnny Cannizzaro",-0.031273003243148
"2366","Tori Spelling",-0.0312730049435581
"2367","Victoria Jackson",-0.0312730065867261
"2368","Marshal Hilton",-0.0312730066575551
"2369","Samantha Futerman",-0.0312730074699092
"2370","Mike Stanley",-0.0312730104103242
"2371","Florence Henderson",-0.0312730118468075
"2372","William Joseph Elk III",-0.0312730120070977
"2373","David Richmond-Peck",-0.0312730121655221
"2374","Mark Fantasia",-0.0312730132051471
"2375","Susan Chambers",-0.0312730153566393
"2376","Elizabeth Streb",-0.0312730156837864
"2377","Eme Ikwuakor",-0.0312730171050436
"2378","Gary Weeks",-0.0312730181584087
"2379","Michael Joiner",-0.0312730190025182
"2380","Keri Maletto",-0.0312730196558905
"2381","Noah Segan",-0.0312730202526632
"2382","Gary Daniels",-0.0312730203266354
"2383","Carrie Bradstreet",-0.0312730209553991
"2384","Melanie Papalia",-0.0312730220530709
"2385","Ki Hong Lee",-0.0312730228356378
"2386","Lexie Contursi",-0.0312730240051955
"2387","Purva Bedi",-0.0312730249134522
"2388","Britney Spears",-0.0312730280245715
"2389","Tony Doupe",-0.0312730302961504
"2390","Jelena Jovanova",-0.0312730395614051
"2391","Shane Carruth",-0.0312730445297104
"2392","Tom E. Nicholson",-0.031273046470339
"2393","Julianna Pitt",-0.0312730497792332
"2394","Lalaine",-0.0312730508206697
"2395","Eva Boehnke",-0.0312730529698706
"2396","Tammin Sursok",-0.0312730539499078
"2397","Tatiana Suarez-Pico",-0.0312730550268981
"2398","Kerry Bish??",-0.0312730582167271
"2399","Elaine Bromka",-0.0312730639031439
"2400","Ashley Tramonte",-0.0312730655442834
"2401","Isaiah Washington",-0.0312730656414208
"2402","John Newton",-0.0312730691458975
"2403","Shannen Fields",-0.0312730707859981
"2404","Charla Cochran",-0.031273073778938
"2405","Tjasa Ferme",-0.0312730760258611
"2406","Erin Bethea",-0.0312730761458103
"2407","Kari J. Kramer",-0.03127308137561
"2408","Eric Mendenhall",-0.0312730865194206
"2409","Joseph Campanella",-0.0312730865659547
"2410","Kevin P. Farley",-0.0312730904292863
"2411","Joey D. Vieira",-0.0312730913809557
"2412","Julianne Gabert",-0.0312730918032115
"2413","Ornella Muti",-0.0312730934478344
"2414","Sierra McCormick",-0.0312730942420337
"2415","Justin Gordon",-0.031273095486851
"2416","Fay Masterson",-0.0312730956734257
"2417","Kirk Fox",-0.0312730958089745
"2418","Necar Zadegan",-0.0312730965172982
"2419","Cassie Ventura",-0.0312730965992938
"2420","Matthew Daddario",-0.0312730968449475
"2421","Romola Garai",-0.0312730993110166
"2422","Kim Director",-0.0312730993948249
"2423","Ty Parker",-0.0312730995664966
"2424","Jan Haley",-0.0312730998653897
"2425","Pfeifer Brown",-0.0312731009157269
"2426","Michelle Simone Miller",-0.031273104127128
"2427","Jackson Nicoll",-0.0312731053666745
"2428","Roma Downey",-0.0312731053854063
"2429","Yuri Lowenthal",-0.0312731063940326
"2430","Ken Arnold",-0.0312731064911785
"2431","Charlyne Yi",-0.031273107348537
"2432","Julianna Guill",-0.0312731180608549
"2433","Gerry Bednob",-0.0312731183731721
"2434","Cory Hardrict",-0.0312731203007927
"2435","Jessica Barden",-0.0312731270594203
"2436","Drew Powell",-0.0312731276369021
"2437","Grace Phipps",-0.0312731504768292
"2438","Jessica Par??",-0.0312731556572834
"2439","Connie Ray",-0.0312731600994206
"2440","Robert Pine",-0.0312731642766007
"2441","David Lyons",-0.031273194097532
"2442","Lilli Lavine",-0.0312731992988325
"2443","Kyra Sedgwick",-0.0312733173464118
"2444","Billy West",-0.0312733956076905
"2445","Gregory Cruz",-0.0312759064039583
"2446","Jillian Murray",-0.031277870965335
"2447","Alex Meraz",-0.0312779821206282
"2448","Allegra Carpenter",-0.0312790987756773
"2449","Martin Donovan",-0.0312792600132869
"2450","Tiffany Dupont",-0.0312796750023927
"2451","Noah Ringer",-0.0312811783464016
"2452","Brenda Strong",-0.0312812123889953
"2453","Alan Pietruszewski",-0.0312824680409518
"2454","Kevin McCarthy",-0.0312825162171812
"2455","Eric Johnson",-0.0312825395525464
"2456","Robert Miano",-0.0312827395623268
"2457","Jordan Carlos",-0.0312832674408046
"2458","Seychelle Gabriel",-0.0312838424799339
"2459","Danielle Kotch",-0.0312840252527554
"2460","Jaden Klein",-0.0312841861624127
"2461","Shaun O'Hagan",-0.0312841962780046
"2462","Molly Ephraim",-0.031284322659958
"2463","Dequina Moore",-0.0312844547336207
"2464","Aimee Garcia",-0.0312847145981696
"2465","Maria Doyle Kennedy",-0.0312848251712516
"2466","Laila Haley",-0.0312848634582464
"2467","Victoria Leigh",-0.0312849820988855
"2468","Micah Sloat",-0.0312851214807682
"2469","Rollo Weeks",-0.0312857880093027
"2470","Kari Matchett",-0.0312859081037571
"2471","Simon Callow",-0.0312864699155389
"2472","Hugh M. Hefner",-0.0312867324343475
"2473","Nora Dunn",-0.0312868201246292
"2474","Amanda Detmer",-0.0312868908194447
"2475","John Robinson",-0.0312927996349956
"2476","Kirby Heyborne",-0.0312962093487021
"2477","Steven Mackintosh",-0.0312993874432423
"2478","Lainie Kazan",-0.0313004298637738
"2479","Joey Fatone",-0.0313004365090842
"2480","Craig Parker",-0.031300440532505
"2481","Tom Stedham",-0.0313156641781875
"2482","Johnny Pacar",-0.0313160654057661
"2483","Mike Beckingham",-0.0313165419675373
"2484","Louis Mandylor",-0.0313170887409517
"2485","Facundo Lombard",-0.0313176576248366
"2486","Stephen Boss",-0.0313185320236078
"2487","Lee Tergesen",-0.0313231500056987
"2488","Johanna Braddy",-0.031323436528351
"2489","Izabella Miko",-0.0313258300809441
"2490","Tyra Banks",-0.0313270735168706
"2491","Heather Sossaman",-0.0313294850850764
"2492","Renee Olstead",-0.0313301353814654
"2493","Brandy Norwood",-0.0313312996115649
"2494","Ron Howard",-0.0313318008714307
"2495","David Rasche",-0.031333856594956
"2496","Brendan Fehr",-0.0313342907166107
"2497","Michael Landes",-0.0313404824457565
"2498","Keegan Connor Tracy",-0.0313407768950063
"2499","Hill Harper",-0.031347476178656
"2500","Elden Henson",-0.0313483895810142
"2501","Tommy O'Reilly",-0.0313484307865974
"2502","Adam Hicks",-0.0313485521930189
"2503","Matt Cohen",-0.0313488222143248
"2504","Drew Sidora",-0.0313532130198319
"2505","Jill Hennessy",-0.0313532363786928
"2506","Erik Per Sullivan",-0.0313582122418034
"2507","Chad Lowe",-0.0313609731760124
"2508","Anthony Reynolds",-0.0313616415233798
"2509","Boys II Men",-0.0313750705268601
"2510","Sean Kingston",-0.0313752950536462
"2511","Lobo Sebastian",-0.0313774309364415
"2512","Robert Costanzo",-0.0313780748966192
"2513","Chelan Simmons",-0.0313802446567868
"2514","Steve Bacic",-0.0313810975644949
"2515","P.J. Soles",-0.0313817261512776
"2516","Bart Shatto",-0.0313833867538821
"2517","Josh Zuckerman",-0.0313940275313951
"2518","Robert Wagner",-0.0313944104004268
"2519","Ari Graynor",-0.0313981959803498
"2520","Kathleen Quinlan",-0.0314037790925599
"2521","William Ragsdale",-0.0314292362684517
"2522","Alejandro Furth",-0.0314293375951132
"2523","Pixie Davies",-0.0314295828315738
"2524","Andrea Frankle",-0.0314299037505016
"2525","Jason Cerbone",-0.0314368867541731
"2526","Mark De Alessandro",-0.0314379782098661
"2527","Bonnie Somerville",-0.0314390943803961
"2528","Antony Starr",-0.03144040682984
"2529","Ljubomir Kerekes",-0.0314409466120587
"2530","Zan Marolt",-0.0314412710459241
"2531","Joshua Mikel",-0.031450925193633
"2532","Kate Upton",-0.0314608601043716
"2533","David Thornton",-0.0314636465862058
"2534","Dennis L.A. White",-0.0314771778703452
"2535","Luis Sanchez",-0.0314810000483284
"2536","David Heyman",-0.031481291989886
"2537","Callie Thorne",-0.0314818747785618
"2538","Gillian Jacobs",-0.0314879681390679
"2539","Gregg Henry",-0.0315186860444363
"2540","Talisa Soto",-0.0315190191970632
"2541","Julian Morris",-0.0315417243609612
"2542","Taylor Negron",-0.0315444624668747
"2543","Lara Flynn Boyle",-0.0315460312203844
"2544","Bai Ling",-0.0315699517649103
"2545","Dane Cook",-0.0315780746429014
"2546","S. Epatha Merkerson",-0.0316874269204986
"2547","Diahann Carroll",-0.0316903559287066
"2548","Chuck Zito",-0.03169204976696
"2549","Angus Sampson",-0.0317623936651503
"2550","Emma Caulfield",-0.0317626343672919
"2551","Ming-Na Wen",-0.0318249463001727
"2552","Tom Everett Scott",-0.0318416532915557
"2553","Will Patton",-0.0319154919293771
"2554","Evan Ross",-0.0320017158635983
"2555","Lindy Booth",-0.0320046441312926
"2556","Daniella Alonso",-0.0320119225579425
"2557","Camryn Manheim",-0.0320232439585326
"2558","Phill Lewis",-0.0320738741111031
"2559","Roger Rees",-0.0320839147612196
"2560","Woody Allen",-0.0320946643107548
"2561","Danny Woodburn",-0.0321227557794178
"2562","Christine Lakin",-0.0321486237454764
"2563","Chandler Canterbury",-0.0321753266794319
"2564","Blair Underwood",-0.0321845461685219
"2565","John Witherspoon",-0.0321975561621518
"2566","Nadine Velazquez",-0.0322036717776622
"2567","Zachary Gordon",-0.0322270984405195
"2568","Julie Benz",-0.0323382440631001
"2569","Bobby Coleman",-0.0323880075725448
"2570","Vanessa Lengies",-0.0324005694887438
"2571","Marc John Jefferies",-0.0324070417318014
"2572","Thomas Robinson",-0.0324175557387694
"2573","Tom Selleck",-0.0324252881541018
"2574","Jerry Stiller",-0.0324523617056641
"2575","Martin Short",-0.0324657303071516
"2576","Matt Long",-0.0325262698408884
"2577","Christopher Lambert",-0.0325279275496178
"2578","Rachael Harris",-0.0325297217537599
"2579","Dash Mihok",-0.0325316665453218
"2580","Ricky Schroder",-0.0325783774051994
"2581","Lily Rabe",-0.0326471429647325
"2582","Gene Simmons",-0.0326683106021527
"2583","Donald Faison",-0.0327025976085456
"2584","David Dastmalchian",-0.0327149695832774
"2585","Romeo Miller",-0.032726469786701
"2586","Anika Noni Rose",-0.0327337223198106
"2587","Tasha Smith",-0.0327475289722786
"2588","Nicky Katt",-0.0327693753544014
"2589","Harris Yulin",-0.0328092109272187
"2590","Piper Mackenzie Harris",-0.0328290072818366
"2591","Sarah Steele",-0.0328869687117497
"2592","William McNamara",-0.0329122325095728
"2593","Kathryn Joosten",-0.0329469243130361
"2594","Sayed Badreya",-0.0329761331457749
"2595","Roseanne Barr",-0.0330921789100099
"2596","G.W. Bailey",-0.0330942392831578
"2597","Jimmy Jean-Louis",-0.0331006949865986
"2598","Robert Beltran",-0.0331124884371041
"2599","Diedrich Bader",-0.0331560495068726
"2600","Harland Williams",-0.0331593529505
"2601","Erika Christensen",-0.0331629163141486
"2602","Rolando Molina",-0.0331698691169296
"2603","Lisa Ann",-0.033213312303184
"2604","Bobb'e J. Thompson",-0.0332311949610295
"2605","Kaylee DeFer",-0.0332314934708475
"2606","Thomas McDonell",-0.0332332452457222
"2607","Edie Falco",-0.0332359572602419
"2608","Joel McHale",-0.0332700939001167
"2609","Simon Merrells",-0.0332720615260468
"2610","Art Malik",-0.0332773716539375
"2611","Linda Cardellini",-0.0332884469897944
"2612","Leonor Varela",-0.0333346414732942
"2613","Nia Long",-0.0333452219046346
"2614","Shaun Sipos",-0.0333473985629445
"2615","Jean Simmons",-0.0333488873673824
"2616","Kevin Alejandro",-0.0333700741801378
"2617","Leland Orser",-0.0333751512891363
"2618","Mary McCormack",-0.0333782861223718
"2619","Luisa D'Oliveira",-0.033399483124307
"2620","Michaela McManus",-0.0334004487100518
"2621","David Arquette",-0.033401759059124
"2622","Omar Benson Miller",-0.0334222344243693
"2623","LisaRaye McCoy",-0.0334541528218582
"2624","Ben Feldman",-0.033515697715119
"2625","Matt Lucas",-0.0335230734029204
"2626","Kane Hodder",-0.0335285064149314
"2627","David Zayas",-0.0335421899759421
"2628","Billy Burke",-0.0335902605409356
"2629","Roger Cross",-0.0336011051063565
"2630","Gary Lewis",-0.0336249030230643
"2631","Leslie Hope",-0.0336249511509375
"2632","Tom Conti",-0.0336249603594231
"2633","Reeve Carney",-0.0336254735774204
"2634","Neil Brown Jr.",-0.033625505454459
"2635","Ed Speleers",-0.0336256473353208
"2636","Monica Calhoun",-0.0336542283158402
"2637","Richard Burgi",-0.0336807297314266
"2638","Tracy Morgan",-0.0337100290428188
"2639","Eion Bailey",-0.0337191030584349
"2640","James With",-0.0337197326136251
"2641","Charlie Yeung",-0.0337199681853808
"2642","Brittany Daniel",-0.0337344689529852
"2643","Lisa Ann Walter",-0.0337437844604993
"2644","Amy Sedaris",-0.0337692780282094
"2645","Edi Gathegi",-0.0337767905508816
"2646","Robert Capron",-0.0337795664026122
"2647","Yvette Nicole Brown",-0.0337798187407915
"2648","A.J. Buckley",-0.0338003652339451
"2649","Kevin Nash",-0.033801884129448
"2650","Colin Salmon",-0.0338091468993579
"2651","Jay Mohr",-0.0338828834542854
"2652","Stockard Channing",-0.0338852956898263
"2653","Heather Matarazzo",-0.0338875560592817
"2654","Costas Mandylor",-0.0339039528223528
"2655","Dalip Singh",-0.0339194501231927
"2656","Julie Kavner",-0.0339194529869752
"2657","Allen Covert",-0.0339194653823305
"2658","Peter Dante",-0.0339204043715428
"2659","Cameron Monaghan",-0.0339204497605053
"2660","Steve Reevis",-0.0339204614470597
"2661","Kathleen Rose Perkins",-0.0339290297219136
"2662","Alona Tal",-0.0339315448840429
"2663","Annabella Sciorra",-0.0339406699344157
"2664","Chris Marquette",-0.0339406863425825
"2665","Raoul Bova",-0.033952073960051
"2666","Spencer Wilding",-0.0339579227338338
"2667","Peter Fonda",-0.0339596074940088
"2668","Kevin Chamberlin",-0.0339701294148594
"2669","Kevin Pollak",-0.0339781367727312
"2670","Hugh Bonneville",-0.0339799297445388
"2671","Candice Bergen",-0.0339839244251374
"2672","Cedric the Entertainer",-0.0339861701862662
"2673","Lynn Cohen",-0.0339897813600772
"2674","Constance Marie",-0.0339920058229992
"2675","Drew Fuller",-0.0340104600052107
"2676","Nate Parker",-0.0340180620606542
"2677","Rita Wilson",-0.034021122859049
"2678","Jason George",-0.0340408375809831
"2679","Jason Mantzoukas",-0.0340848039950535
"2680","Lorraine Toussaint",-0.0340960833487724
"2681","Tamala Jones",-0.0341029942515679
"2682","Dillon Casey",-0.0341417898614481
"2683","Lucas Bryant",-0.0341435862216924
"2684","Essence Atkins",-0.0341663352545211
"2685","Steve Harvey",-0.0341804831952187
"2686","Al Roker",-0.0341892117838365
"2687","Rupert Everett",-0.0341894805746222
"2688","Mark L. Young",-0.0341904127492775
"2689","Jamie Kennedy",-0.0341991655635225
"2690","James Gunn",-0.0341995346343342
"2691","Connor Corum",-0.0342038197527859
"2692","Michael Biehn",-0.0342175882763548
"2693","Anita Briem",-0.0342217483455978
"2694","Garrett Morris",-0.0342380996294242
"2695","Kenan Thompson",-0.0342574289722265
"2696","Phil LaMarr",-0.0342656471485114
"2697","Gabriel Bateman",-0.0342779071605628
"2698","Ken Marino",-0.0343097944333477
"2699","Kevin G. Schmidt",-0.0343256447280277
"2700","Ian Bohen",-0.0343499290935684
"2701","Paul Blackthorne",-0.0343509218742247
"2702","Nicki Aycox",-0.0343745013125328
"2703","Augustus Prew",-0.0343894865851728
"2704","Nancy O'Dell",-0.0343948764830753
"2705","Jennifer Hudson",-0.0344010140948114
"2706","Amy Madigan",-0.0344225940026524
"2707","Cassandra Scerbo",-0.0344226210082147
"2708","Ian Ziering",-0.0344231518916462
"2709","Bud Cort",-0.0344232626484662
"2710","Elodie Yung",-0.0344384770397944
"2711","Matt Jones",-0.0344428187239729
"2712","Milla Jovovich",-0.0344615254766234
"2713","Marisa Coughlan",-0.0344865972940018
"2714","Amy Poehler",-0.0344890025884419
"2715","Geoff Stults",-0.0344983099076824
"2716","Chazz Palminteri",-0.034504166079507
"2717","Shanley Caswell",-0.0345186611810514
"2718","Megan Mullally",-0.0345363232546589
"2719","Charice",-0.0345418544164505
"2720","Jessica Szohr",-0.0345439891805008
"2721","Daryl Sabara",-0.0345777146501963
"2722","Janet Jackson",-0.0345863685548942
"2723","Clint Eastwood",-0.0345880986417559
"2724","Lauren Lee Smith",-0.0346026171966696
"2725","Munro Chambers",-0.0346334996025452
"2726","Rob Huebel",-0.0346354730228225
"2727","Dominique McElligott",-0.0346356892416611
"2728","Kaitlin Olson",-0.0346363497884712
"2729","Rae Dawn Chong",-0.0346409205851721
"2730","Kelly Brook",-0.0346541950499128
"2731","Jim Belushi",-0.034716450503572
"2732","Mel Rodriguez",-0.0347190280992953
"2733","Dwight Yoakam",-0.0347199756603676
"2734","Nathan Lane",-0.0347216891729676
"2735","Sid Haig",-0.0347363535163956
"2736","Luke Grimes",-0.034743283731511
"2737","Liam Aiken",-0.0347719917801557
"2738","Mario Lopez",-0.0347777528358501
"2739","Lino Facioli",-0.0347794252676549
"2740","Joe Viterelli",-0.0347833507886353
"2741","Cathy Moriarty",-0.034784378649041
"2742","Jeremy Jordan",-0.0347883354056263
"2743","Matthew Glave",-0.0347897392182859
"2744","Robert Forster",-0.0347898745700545
"2745","Justin Timberlake",-0.0348059891284221
"2746","Matt Smith",-0.0348229475642529
"2747","Emilia Clarke",-0.034823924130483
"2748","Greg Grunberg",-0.0348366918964777
"2749","Hector Elizondo",-0.0348389298344934
"2750","Tina Fey",-0.034849063505642
"2751","Alexander Gould",-0.0348505692278862
"2752","Temuera Morrison",-0.0348688553591626
"2753","Taika Waititi",-0.0348693174807991
"2754","Mia Kirshner",-0.0349017567701926
"2755","Romany Malco",-0.0349114146906191
"2756","George Lopez",-0.0349116647544168
"2757","Talia Shire",-0.0349138920573942
"2758","Joseph Sikora",-0.0349191747842006
"2759","Chris Ellis",-0.0349209482856344
"2760","Matt Prokop",-0.0349542902113612
"2761","Anne Bancroft",-0.0349827529667987
"2762","Debbie Reynolds",-0.0349973317598303
"2763","Henry Cavill",-0.03501924707057
"2764","Cynthia Stevenson",-0.0350349292004689
"2765","Drake",-0.0350367597003865
"2766","Alicia Witt",-0.035067572558917
"2767","Boyd Holbrook",-0.0351025627152449
"2768","Tony Curran",-0.0351080669017826
"2769","Jennifer Lafleur",-0.0351106946689595
"2770","Marsha Thomason",-0.0351833166007212
"2771","Taylor Blackwell",-0.0351860706328001
"2772","Michael Roark",-0.035186087565829
"2773","Harvey Fierstein",-0.0351865676207906
"2774","Rob Paulsen",-0.0351871729079211
"2775","Heather Morris",-0.0352036559139933
"2776","Nick Chinlund",-0.0352116862773001
"2777","Brendan Fraser",-0.0352242917782409
"2778","Rosie Perez",-0.0352446540859807
"2779","Tom Skerritt",-0.0352485820728178
"2780","Madeline Carroll",-0.0352521787073035
"2781","Joe Mantegna",-0.0352785599790619
"2782","Lena Dunham",-0.0352908187941456
"2783","Rekha Sharma",-0.035295154124484
"2784","Jason London",-0.0353089583148536
"2785","William Mapother",-0.0353706367243986
"2786","Randy Jay Burrell",-0.0353760502940219
"2787","Anthony LaPaglia",-0.035378711663859
"2788","Isabelle Huppert",-0.035382476812169
"2789","James Biberi",-0.0353824878843029
